basic_hotelNo,basic_hotelName,basic_hotelInformationUrl,basic_planListUrl,basic_dpPlanListUrl,basic_reviewUrl,basic_hotelKanaName,basic_hotelSpecial,basic_hotelMinCharge,basic_latitude,basic_longitude,basic_postalCode,basic_address1,basic_address2,basic_telephoneNo,basic_faxNo,basic_access,basic_parkingInformation,basic_nearestStation,basic_hotelImageUrl,basic_hotelThumbnailUrl,basic_roomImageUrl,basic_roomThumbnailUrl,basic_hotelMapImageUrl,basic_reviewCount,basic_reviewAverage,basic_userReview,room_roomClass,room_roomName,room_planId,room_planName,room_pointRate,room_withDinnerFlag,room_dinnerSelectFlag,room_withBreakfastFlag,room_breakfastSelectFlag,room_payment,room_reserveUrl,room_salesformFlag,charge_stayDate,charge_rakutenCharge,charge_total,charge_chargeFlag
177003,ＴＨＥ　ＴＲＡＩＬＥＲＨＯＵＳＥ　ＶＩＬＬＡＧＥ　大牟田　ＳＰＡ,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=177003,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=177003&f_flg=PLAN,,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=177003,ざ・とれーらーはうすびれっじおおむたすぱ,トレーラー泊×温泉＆サウナ★釣り堀やゴーカートなど遊び場充実＆併設の「最高の湯」で寛げるからファミリーに人気♪,7600.0,118834.91,469694.08,836-0895,福岡県,大牟田市新勝立町6-37,0944-53-8126,0944-32-9114,博多駅からJRで約1時間or天神から西鉄大牟田線で約1時間　→大牟田駅→大牟田駅から車で約10分,有り　予約不要,大牟田,https://img.travel.rakuten.co.jp/share/HOTEL/177003/177003.jpg,https://img.travel.rakuten.co.jp/HIMG/90/177003.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/177003/177003_kan1.jpg,https://img.travel.rakuten.co.jp/HIMG/INTERIOR/177003.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/177003/177003map.gif,93.0,4.62,"はじめてのトレーラーハウ…　2026-04-12 08:53:12投稿 <a href=""https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=177003"" class=""3click"">つづきはこちら</a>",trailer5,トレーラーハウス《全長5.5ｍ》 ,5815794.0,【ビジネスプラン】平日限定×素泊まり★4種のサウナを楽しむ一人旅も◎ジム・コワーキング利用無料特典,1,0,0,0,0,2,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=177003&f_syu=trailer5&f_hi1=2026-04-15&f_hi2=2026-04-16&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=5815794,0,2026-04-15,7600,7600,0
194709,ＨＩＲＡＲＩ　水辺の森　＾,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=194709,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=194709&f_flg=PLAN,,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=194709,,心に残るひとときを提供する「ＨＯＴＥＬ　ＨＩＲＡＲＩ　水辺の森」が新たにグランドオープンしました。,9512.0,119670.42,469831.1,833-0053,福岡県,筑後市西牟田6118-12　ＨＩＲＡＲＩ　水辺の森,090-9659-7651,000-000-0000,西牟田駅から徒歩で約４分,有り,西牟田,https://img.travel.rakuten.co.jp/share/HOTEL/194709/194709.jpg,https://img.travel.rakuten.co.jp/HIMG/90/194709.jpg,,,https://img.travel.rakuten.co.jp/share/HOTEL/194709/194709map.gif,,,,1108869_12,一戸建て,6274228.0,【4月限定】春の特別割引  ペット可&遊べる大型宿 (最大12名),1,0,0,0,0,2,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=194709&f_syu=1108869_12&f_hi1=2026-04-15&f_hi2=2026-04-16&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=6274228,0,2026-04-15,73080,73080,0
186646,別荘　大川家　一棟貸しの宿九州旅行に便利な宿　＾,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=186646,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=186646&f_flg=PLAN,,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=186646,,　,12296.0,119524.4,469385.49,831-0004,福岡県,大川市榎津111-3　大川家　ｏｋａｗａｙａ,080-3949-7326,000-000-0000,蒲池駅から車で約１０分,有り,蒲池（福岡）,https://img.travel.rakuten.co.jp/share/HOTEL/186646/186646.jpg,https://img.travel.rakuten.co.jp/HIMG/90/186646.jpg,,,https://img.travel.rakuten.co.jp/share/HOTEL/186646/186646map.gif,,,,649372_8,一戸建て,6302808.0,一棟貸し プライベート宿,1,0,0,0,0,2,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=186646&f_syu=649372_8&f_hi1=2026-04-15&f_hi2=2026-04-16&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=6302808,0,2026-04-15,33640,33640,0
191057,最大８名で泊まれるプライベートヴィラ。　＾,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=191057,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=191057&f_flg=PLAN,,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=191057,,プライベートヴィラＨｉｒａｒｉ長浜は、２０２４年１１月に新規オープンしました。,7192.0,119513.45,469853.97,833-0005,福岡県,筑後市長浜764-1　Ｈｉｒａｒｉ長浜,090-9659-7651,000-000-0000,羽犬塚駅から徒歩で約７分,有り,羽犬塚,https://img.travel.rakuten.co.jp/share/HOTEL/191057/191057.jpg,https://img.travel.rakuten.co.jp/HIMG/90/191057.jpg,,,https://img.travel.rakuten.co.jp/share/HOTEL/191057/191057map.gif,,,,1060207_8,一戸建て,6112226.0,【春限定!キャンペーン価格】ペットと泊まれる特別プラン(最大8名),1,0,0,0,0,2,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=191057&f_syu=1060207_8&f_hi1=2026-04-15&f_hi2=2026-04-16&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=6112226,0,2026-04-15,67280,67280,0
79358,くつろぎの森　グリーンピア八女,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=79358,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=79358&f_flg=PLAN,https://img.travel.rakuten.co.jp/image/tr/api/re/WzozX/?noTomariHotel=79358,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=79358,くつろぎのもり　ぐりーんぴあやめ,四季折々の草花が咲きみだれ、お食事、温泉、合宿と　さまざまなプランで、大満足頂けます。,9300.0,119450.83,470456.69,834-1204,福岡県,八女市黒木町木屋10905,0943-22-8813,0943-22-8805,九州自動車道八女IC下車。国道442号線経由、黒木平公園線へ（県道802号）約22km、約40分,有り400台　無料　予約不要,羽犬塚,https://img.travel.rakuten.co.jp/share/HOTEL/79358/79358.jpg,https://img.travel.rakuten.co.jp/HIMG/90/79358.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/79358/79358_room.jpg,https://img.travel.rakuten.co.jp/HIMG/INTERIOR/79358.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/79358/79358map.gif,266.0,3.91,"今回はズワイガニ食べ放題メニューだったが、最悪でした。何回も蒸し直してあるのか身は…　2026-04-13 17:16:14投稿 <a href=""https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=79358"" class=""3click"">つづきはこちら</a>",type1,【和洋室】,6418779.0,1泊朝食付き（夕食なし）　宿泊プラン　※期間7/17まで　,1,0,0,1,0,1,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=79358&f_syu=type1&f_hi1=2026-04-15&f_hi2=2026-04-16&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=6418779,0,2026-04-15,12480,12480,0
37370,グランドホテル　清風荘,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=37370,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=37370&f_flg=PLAN,https://img.travel.rakuten.co.jp/image/tr/api/re/WzozX/?noTomariHotel=37370,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=37370,ぐらんどほてる　せいふうそう,アクセス抜群！ＪＲ＆西鉄大牟田駅から最寄の徒歩５分！ビジネスから観光、企業様向け長期滞在にも最適！大浴場完備♪,,118885.3,469617.91,836-0862,福岡県,大牟田市原山町2-4,0944-56-1212,0944-51-5963,ＪＲ＆西鉄大牟田駅から徒歩５分　九州自動車道南関ＩＣから車で約20分,有り　30台　無料　先着順,大牟田,https://img.travel.rakuten.co.jp/share/HOTEL/37370/37370.jpg,https://img.travel.rakuten.co.jp/HIMG/90/37370.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/37370/37370_s.jpg,https://img.travel.rakuten.co.jp/HIMG/INTERIOR/37370.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/37370/37370map.gif,,,,005r,【男性専用シャワー付シングル-11平米】バストイレなし禁煙,5480612.0,【タイムセール／素泊まり】＜20％OFF＞大牟田駅東口から徒歩5分！大浴場・駐車場あり,1,0,0,0,0,1,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=37370&f_syu=005r&f_hi1=2026-04-15&f_hi2=2026-04-16&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=5480612,0,2026-04-15,6000,6000,0
41164,亀の井ホテル　柳川,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=41164,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=41164&f_flg=PLAN,https://img.travel.rakuten.co.jp/image/tr/api/re/WzozX/?noTomariHotel=41164,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=41164,かめのいほてる　やながわ,お堀や街並みを一望できる展望温泉『美肌の湯』◆全客室『加湿空気清浄機』完備で安心・安全♪,3690.0,119352.61,469447.39,832-0057,福岡県,柳川市弥四郎町10-1,0944-72-6295,0944-72-6296,西鉄柳川駅西口から車で約15分／西鉄柳川駅西口から堀川バスで約15分／みやま柳川ICから約20分,有り　100台　無料　先着順,西鉄柳川,https://img.travel.rakuten.co.jp/share/HOTEL/41164/41164.jpg,https://img.travel.rakuten.co.jp/HIMG/90/41164.jpg,,,https://img.travel.rakuten.co.jp/share/HOTEL/41164/41164map.gif,541.0,4.09,"…　2026-04-06 09:33:32投稿 <a href=""https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=41164"" class=""3click"">つづきはこちら</a>",w10n,和室10畳,5393503.0,柳川温泉◆素泊り◆21時までのチェックインＯＫ！,1,0,0,0,0,1,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=41164&f_syu=w10n&f_hi1=2026-04-15&f_hi2=2026-04-16&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=5393503,0,2026-04-15,9930,9930,0
196668,Ｐｒｅｃｉｏｕｓ　ＣＡＢＩＮ　キャビン型カプセルホテル,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=196668,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=196668&f_flg=PLAN,,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=196668,ぷれしゃすきゃびん　きゃびんがたかぷせるほてる,九州最多の4種のサウナや温泉、リラクゼーションルーム使い放題！充実のキャビンライフが過ごせます♪コワーキングにも◎,6500.0,118834.91,469694.1,836-0895,福岡県,大牟田市新勝立町6-37,0944-53-8126,--,博多駅もしくは天神駅から電車で約1時間　大牟田駅下車　そこから車で約10分,あり　240台　無料　予約不要,大牟田,https://img.travel.rakuten.co.jp/share/HOTEL/196668/196668.jpg,https://img.travel.rakuten.co.jp/HIMG/90/196668.jpg,,,https://img.travel.rakuten.co.jp/share/HOTEL/196668/196668map.gif,20.0,4.05,"クチコミの詳細はこちらから　https://review.travel.rakuten.co.jp/hotel/voice/196668?review…　2026-02-21 17:20:54投稿 <a href=""https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=196668"" class=""3click"">つづきはこちら</a>",1,＜男女兼用＞キャビン,6266205.0,【スタンダード】最高の湯内に新OPEN★個室感覚でリーズナブルなキャビンステイ＜朝食サービス付＞,1,0,0,1,0,2,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=196668&f_syu=1&f_hi1=2026-04-15&f_hi2=2026-04-16&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=6266205,0,2026-04-15,6500,6500,0
40540,料亭　旅館　三川屋,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=40540,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=40540&f_flg=PLAN,https://img.travel.rakuten.co.jp/image/tr/api/re/WzozX/?noTomariHotel=40540,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=40540,りょうてい　りょかん　みかわや,2024年10月リニューアルオープン！筑後川や有明海に育まれた、大川の名物料理を堪能できる料亭・旅館,5740.0,119561.49,469332.07,831-0005,福岡県,大川市大字向島2222,0944-87-3155,0944-87-2925,西鉄柳川駅よりバス25分/JR佐賀駅よりバス25分(バス停「大川橋」より徒歩5分）、佐賀空港より車20分,有：50台　無料　※お車でお越しの方は、ご予約時に備考欄にてお知らせください。,西鉄柳川,https://img.travel.rakuten.co.jp/share/HOTEL/40540/40540.jpg,https://img.travel.rakuten.co.jp/HIMG/90/40540.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/40540/40540_kya.jpg,https://img.travel.rakuten.co.jp/HIMG/INTERIOR/40540.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/40540/40540map.gif,23.0,4.88,,10,【禁煙】スタンダードダブル（シャワーブース付）,6146803.0,＜平日がお得＞出張・観光の拠点に最適♪【素泊り】★無料駐車場完備,1,0,0,0,0,1,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=40540&f_syu=10&f_hi1=2026-04-15&f_hi2=2026-04-16&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=6146803,0,2026-04-15,7480,7480,0
18461,柳川ビジネスホテル,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=18461,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=18461&f_flg=PLAN,https://img.travel.rakuten.co.jp/image/tr/api/re/WzozX/?noTomariHotel=18461,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=18461,やながわ　びじねすほてる,西鉄柳川駅より徒歩５分　｢川下り」乗船場にも隣接してビジネスにも観光にも最適です！　Wi-Fi全室無料♪駐車場無料♪,4000.0,119393.49,469510.22,832-0826,福岡県,柳川市三橋町高畑243-1,0944-74-1500,0944-72-4268,西鉄柳川駅より徒歩5分/九州自動車道みやま柳川ＩＣより車で約１０分,有り　２０台無料,西鉄柳川,https://img.travel.rakuten.co.jp/share/HOTEL/18461/18461.jpg,https://img.travel.rakuten.co.jp/HIMG/90/18461.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/18461/18461_r.jpg,https://img.travel.rakuten.co.jp/HIMG/INTERIOR/18461.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/18461/18461map.gif,169.0,3.53,,s,スタンダードシングル【電子タバコのみ可】,6422788.0,【春SALE】添い寝でお得に！プラン,1,0,0,0,0,0,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=18461&f_syu=s&f_hi1=2026-04-15&f_hi2=2026-04-16&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=6422788,0,2026-04-15,5800,5800,0
179180,ＮＩＰＰＯＮＩＡ　ＨＯＴＥＬ　八女福島　商家町,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=179180,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=179180&f_flg=PLAN,https://img.travel.rakuten.co.jp/image/tr/api/re/WzozX/?noTomariHotel=179180,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=179180,にっぽにあ　ほてる　やめふくしま　しょうかまち,【福岡空港・博多駅より車で約60分】玉露日本一の産地・八女で、日本茶と地酒を堪能する贅沢なひととき。,27917.0,119540.15,470007.68,834-0031,福岡県,八女市本町(モトマチ)西京町204,0120-210-289,,【交通機関】久留米駅よりバス「西唐人町」下車（徒歩約10分）【お車】九州自動車道「八女I.C」から約4km（約10分）,駐車場有り（無料）。フロント棟にお立ち寄りいただきましたら、スタッフがご案内します。,羽犬塚,https://img.travel.rakuten.co.jp/share/HOTEL/179180/179180.jpg,https://img.travel.rakuten.co.jp/HIMG/90/179180.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/179180/179180_kan1.jpg,https://img.travel.rakuten.co.jp/HIMG/INTERIOR/179180.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/179180/179180map.gif,47.0,4.67,,casual2,VMGコンフォート＜檜風呂付＞,4863914.0,【期間限定プラン】元老舗茶舗など八女ならではの歴史建築に泊まる。まちに溶け込む体験を＜朝食付＞,1,0,0,1,0,1,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=179180&f_syu=casual2&f_hi1=2026-04-15&f_hi2=2026-04-16&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=4863914,0,2026-04-15,42110,42110,0
